pointcloud,timestamp(ms),x(mm),y(mm),z(mm),reflectivity,r(mm),theta(radians),phi(radians)
5,50242.469,0,0,0,0,0.000,0.000,0.000
6,50242.469,0,0,0,0,0.000,0.000,0.000
7,50242.469,0,0,0,0,0.000,0.000,0.000
8,50242.469,0,0,0,0,0.000,0.000,0.000
9,50242.469,0,0,0,0,0.000,0.000,0.000
10,50242.469,0,0,0,0,0.000,0.000,0.000
11,50242.469,0,0,0,0,0.000,0.000,0.000
12,50242.469,0,0,0,0,0.000,0.000,0.000
13,50242.469,211,-58,-7,1,218.938,1.603,-0.268
14,50242.469,186,-51,-13,1,193.303,1.638,-0.268
15,50242.469,180,-50,-19,1,187.779,1.672,-0.271
16,50242.469,0,0,0,0,0.000,0.000,0.000
17,50242.469,0,0,0,0,0.000,0.000,0.000
18,50242.469,0,0,0,0,0.000,0.000,0.000
19,50242.469,0,0,0,0,0.000,0.000,0.000
20,50242.469,0,0,0,0,0.000,0.000,0.000
21,50242.469,200,-45,-6,1,205.088,1.600,-0.221
22,50242.469,184,-41,-13,1,188.960,1.640,-0.219
23,50242.469,161,-36,-17,1,165.849,1.673,-0.220
24,50242.469,0,0,0,0,0.000,0.000,0.000
25,50242.469,0,0,0,0,0.000,0.000,0.000
26,50242.469,0,0,0,0,0.000,0.000,0.000
27,50242.469,0,0,0,0,0.000,0.000,0.000
28,50242.469,0,0,0,0,0.000,0.000,0.000
29,50242.469,199,-35,-6,1,202.144,1.600,-0.174
30,50242.469,0,0,0,0,0.000,0.000,0.000
31,50242.469,0,0,0,0,0.000,0.000,0.000
32,50242.469,0,0,0,0,0.000,0.000,0.000
33,50242.469,0,0,0,0,0.000,0.000,0.000
34,50242.469,0,0,0,0,0.000,0.000,0.000
35,50242.469,0,0,0,0,0.000,0.000,0.000
36,50242.469,0,0,0,0,0.000,0.000,0.000
37,50242.469,0,0,0,0,0.000,0.000,0.000
38,50242.469,0,0,0,0,0.000,0.000,0.000
39,50242.469,0,0,0,0,0.000,0.000,0.000
40,50242.469,0,0,0,0,0.000,0.000,0.000
41,50242.469,0,0,0,0,0.000,0.000,0.000
42,50242.469,0,0,0,0,0.000,0.000,0.000
43,50242.469,0,0,0,0,0.000,0.000,0.000
44,50242.469,0,0,0,0,0.000,0.000,0.000
45,50242.469,0,0,0,0,0.000,0.000,0.000
46,50242.469,0,0,0,0,0.000,0.000,0.000
47,50242.469,164,-12,-17,1,165.315,1.674,-0.073
48,50242.469,0,0,0,0,0.000,0.000,0.000
49,50242.469,0,0,0,0,0.000,0.000,0.000
50,50242.469,0,0,0,0,0.000,0.000,0.000
51,50242.469,0,0,0,0,0.000,0.000,0.000
52,50242.469,0,0,0,0,0.000,0.000,0.000
53,50242.469,0,0,0,0,0.000,0.000,0.000
54,50242.469,176,-5,-12,1,176.479,1.639,-0.028
55,50242.469,0,0,0,0,0.000,0.000,0.000
56,50242.469,0,0,0,0,0.000,0.000,0.000
57,50242.469,0,0,0,0,0.000,0.000,0.000
58,50242.469,0,0,0,0,0.000,0.000,0.000
59,50242.469,0,0,0,0,0.000,0.000,0.000
60,50242.469,184,0,0,1,184.000,1.571,0.000
61,50242.469,0,0,0,0,0.000,0.000,0.000
62,50242.469,0,0,0,0,0.000,0.000,0.000
63,50242.469,0,0,0,0,0.000,0.000,0.000
64,50242.469,0,0,0,0,0.000,0.000,0.000
65,50242.469,0,0,0,0,0.000,0.000,0.000
66,50242.469,0,0,0,0,0.000,0.000,0.000
67,50242.469,0,0,0,0,0.000,0.000,0.000
68,50242.469,0,0,0,0,0.000,0.000,0.000
69,50242.469,0,0,0,0,0.000,0.000,0.000
70,50242.469,0,0,0,0,0.000,0.000,0.000
71,50242.469,0,0,0,0,0.000,0.000,0.000
72,50242.469,0,0,0,0,0.000,0.000,0.000
73,50242.469,0,0,0,0,0.000,0.000,0.000
74,50242.469,0,0,0,0,0.000,0.000,0.000
75,50242.469,0,0,0,0,0.000,0.000,0.000
76,50242.469,0,0,0,0,0.000,0.000,0.000
77,50242.469,0,0,0,0,0.000,0.000,0.000
78,50242.469,0,0,0,0,0.000,0.000,0.000
79,50242.469,0,0,0,0,0.000,0.000,0.000
80,50242.469,0,0,0,0,0.000,0.000,0.000
81,50242.469,0,0,0,0,0.000,0.000,0.000
82,50242.469,0,0,0,0,0.000,0.000,0.000
83,50242.469,0,0,0,0,0.000,0.000,0.000
84,50242.469,0,0,0,0,0.000,0.000,0.000
85,50242.469,203,30,-7,1,205.324,1.605,0.147
86,50242.469,0,0,0,0,0.000,0.000,0.000
87,50242.469,0,0,0,0,0.000,0.000,0.000
88,50242.469,0,0,0,0,0.000,0.000,0.000
89,50242.469,0,0,0,0,0.000,0.000,0.000
90,50242.469,0,0,0,0,0.000,0.000,0.000
91,50242.469,0,0,0,0,0.000,0.000,0.000
92,50242.469,0,0,0,0,0.000,0.000,0.000
93,50242.469,0,0,0,0,0.000,0.000,0.000
94,50242.469,0,0,0,0,0.000,0.000,0.000
95,50242.469,0,0,0,0,0.000,0.000,0.000
0,50242.949,0,0,0,0,0.000,0.000,0.000
1,50242.949,0,0,0,0,0.000,0.000,0.000
2,50242.949,0,0,0,0,0.000,0.000,0.000
3,50242.949,0,0,0,0,0.000,0.000,0.000
4,50242.949,0,0,0,0,0.000,0.000,0.000
5,50242.949,0,0,0,0,0.000,0.000,0.000
6,50242.949,0,0,0,0,0.000,0.000,0.000
7,50242.949,0,0,0,0,0.000,0.000,0.000
8,50242.949,0,0,0,0,0.000,0.000,0.000
9,50242.949,0,0,0,0,0.000,0.000,0.000
10,50242.949,0,0,0,0,0.000,0.000,0.000
11,50242.949,0,0,0,0,0.000,0.000,0.000
12,50242.949,0,0,0,0,0.000,0.000,0.000
13,50242.949,0,0,0,0,0.000,0.000,0.000
14,50242.949,0,0,0,0,0.000,0.000,0.000
15,50242.949,0,0,0,0,0.000,0.000,0.000
16,50242.949,0,0,0,0,0.000,0.000,0.000
17,50242.949,0,0,0,0,0.000,0.000,0.000
18,50242.949,0,0,0,0,0.000,0.000,0.000
19,50242.949,0,0,0,0,0.000,0.000,0.000
20,50242.949,0,0,0,0,0.000,0.000,0.000
21,50242.949,0,0,0,0,0.000,0.000,0.000
22,50242.949,0,0,0,0,0.000,0.000,0.000
23,50242.949,0,0,0,0,0.000,0.000,0.000
24,50242.949,0,0,0,0,0.000,0.000,0.000
25,50242.949,0,0,0,0,0.000,0.000,0.000
26,50242.949,0,0,0,0,0.000,0.000,0.000
27,50242.949,0,0,0,0,0.000,0.000,0.000
28,50242.949,0,0,0,0,0.000,0.000,0.000
29,50242.949,0,0,0,0,0.000,0.000,0.000
30,50242.949,0,0,0,0,0.000,0.000,0.000
31,50242.949,0,0,0,0,0.000,0.000,0.000
32,50242.949,0,0,0,0,0.000,0.000,0.000
33,50242.949,0,0,0,0,0.000,0.000,0.000
34,50242.949,0,0,0,0,0.000,0.000,0.000
35,50242.949,0,0,0,0,0.000,0.000,0.000
36,50242.949,0,0,0,0,0.000,0.000,0.000
37,50242.949,0,0,0,0,0.000,0.000,0.000
38,50242.949,0,0,0,0,0.000,0.000,0.000
39,50242.949,0,0,0,0,0.000,0.000,0.000
40,50242.949,0,0,0,0,0.000,0.000,0.000
41,50242.949,0,0,0,0,0.000,0.000,0.000
42,50242.949,0,0,0,0,0.000,0.000,0.000
43,50242.949,0,0,0,0,0.000,0.000,0.000
44,50242.949,0,0,0,0,0.000,0.000,0.000
45,50242.949,0,0,0,0,0.000,0.000,0.000
46,50242.949,0,0,0,0,0.000,0.000,0.000
47,50242.949,0,0,0,0,0.000,0.000,0.000
48,50242.949,0,0,0,0,0.000,0.000,0.000
49,50242.949,0,0,0,0,0.000,0.000,0.000
50,50242.949,0,0,0,0,0.000,0.000,0.000
51,50242.949,0,0,0,0,0.000,0.000,0.000
52,50242.949,0,0,0,0,0.000,0.000,0.000
53,50242.949,0,0,0,0,0.000,0.000,0.000
54,50242.949,0,0,0,0,0.000,0.000,0.000
55,50242.949,0,0,0,0,0.000,0.000,0.000
56,50242.949,0,0,0,0,0.000,0.000,0.000
57,50242.949,0,0,0,0,0.000,0.000,0.000
58,50242.949,0,0,0,0,0.000,0.000,0.000
59,50242.949,0,0,0,0,0.000,0.000,0.000
60,50242.949,0,0,0,0,0.000,0.000,0.000
61,50242.949,0,0,0,0,0.000,0.000,0.000
62,50242.949,0,0,0,0,0.000,0.000,0.000
63,50242.949,0,0,0,0,0.000,0.000,0.000
64,50242.949,0,0,0,0,0.000,0.000,0.000
65,50242.949,0,0,0,0,0.000,0.000,0.000
66,50242.949,0,0,0,0,0.000,0.000,0.000
67,50242.949,0,0,0,0,0.000,0.000,0.000
68,50242.949,0,0,0,0,0.000,0.000,0.000
69,50242.949,0,0,0,0,0.000,0.000,0.000
70,50242.949,0,0,0,0,0.000,0.000,0.000
71,50242.949,0,0,0,0,0.000,0.000,0.000
72,50242.949,0,0,0,0,0.000,0.000,0.000
73,50242.949,0,0,0,0,0.000,0.000,0.000
74,50242.949,0,0,0,0,0.000,0.000,0.000
75,50242.949,0,0,0,0,0.000,0.000,0.000
76,50242.949,0,0,0,0,0.000,0.000,0.000
77,50242.949,0,0,0,0,0.000,0.000,0.000
78,50242.949,0,0,0,0,0.000,0.000,0.000
79,50242.949,0,0,0,0,0.000,0.000,0.000
80,50242.949,0,0,0,0,0.000,0.000,0.000
81,50242.949,0,0,0,0,0.000,0.000,0.000
82,50242.949,0,0,0,0,0.000,0.000,0.000
83,50242.949,0,0,0,0,0.000,0.000,0.000
84,50242.949,0,0,0,0,0.000,0.000,0.000
85,50242.949,0,0,0,0,0.000,0.000,0.000
86,50242.949,0,0,0,0,0.000,0.000,0.000
87,50242.949,0,0,0,0,0.000,0.000,0.000
88,50242.949,0,0,0,0,0.000,0.000,0.000
89,50242.949,0,0,0,0,0.000,0.000,0.000
90,50242.949,0,0,0,0,0.000,0.000,0.000
91,50242.949,0,0,0,0,0.000,0.000,0.000
92,50242.949,0,0,0,0,0.000,0.000,0.000
93,50242.949,0,0,0,0,0.000,0.000,0.000
94,50242.949,0,0,0,0,0.000,0.000,0.000
95,50242.949,0,0,0,0,0.000,0.000,0.000
0,50243.429,0,0,0,0,0.000,0.000,0.000
1,50243.429,0,0,0,0,0.000,0.000,0.000
2,50243.429,0,0,0,0,0.000,0.000,0.000
3,50243.429,0,0,0,0,0.000,0.000,0.000
4,50243.429,0,0,0,0,0.000,0.000,0.000
5,50243.429,0,0,0,0,0.000,0.000,0.000
6,50243.429,0,0,0,0,0.000,0.000,0.000
7,50243.429,0,0,0,0,0.000,0.000,0.000
8,50243.429,0,0,0,0,0.000,0.000,0.000
9,50243.429,0,0,0,0,0.000,0.000,0.000
10,50243.429,0,0,0,0,0.000,0.000,0.000
11,50243.429,0,0,0,0,0.000,0.000,0.000
12,50243.429,0,0,0,0,0.000,0.000,0.000
13,50243.429,0,0,0,0,0.000,0.000,0.000
14,50243.429,0,0,0,0,0.000,0.000,0.000
15,50243.429,0,0,0,0,0.000,0.000,0.000
16,50243.429,0,0,0,0,0.000,0.000,0.000
17,50243.429,0,0,0,0,0.000,0.000,0.000
18,50243.429,0,0,0,0,0.000,0.000,0.000
19,50243.429,0,0,0,0,0.000,0.000,0.000
20,50243.429,0,0,0,0,0.000,0.000,0.000
21,50243.429,0,0,0,0,0.000,0.000,0.000
22,50243.429,0,0,0,0,0.000,0.000,0.000
23,50243.429,0,0,0,0,0.000,0.000,0.000
24,50243.429,0,0,0,0,0.000,0.000,0.000
25,50243.429,0,0,0,0,0.000,0.000,0.000
26,50243.429,0,0,0,0,0.000,0.000,0.000
27,50243.429,0,0,0,0,0.000,0.000,0.000
28,50243.429,0,0,0,0,0.000,0.000,0.000
29,50243.429,0,0,0,0,0.000,0.000,0.000
30,50243.429,0,0,0,0,0.000,0.000,0.000
31,50243.429,0,0,0,0,0.000,0.000,0.000
32,50243.429,0,0,0,0,0.000,0.000,0.000
33,50243.429,0,0,0,0,0.000,0.000,0.000
34,50243.429,0,0,0,0,0.000,0.000,0.000
35,50243.429,0,0,0,0,0.000,0.000,0.000
36,50243.429,0,0,0,0,0.000,0.000,0.000
37,50243.429,0,0,0,0,0.000,0.000,0.000
38,50243.429,0,0,0,0,0.000,0.000,0.000
39,50243.429,0,0,0,0,0.000,0.000,0.000
40,50243.429,0,0,0,0,0.000,0.000,0.000
41,50243.429,0,0,0,0,0.000,0.000,0.000
42,50243.429,0,0,0,0,0.000,0.000,0.000
43,50243.429,0,0,0,0,0.000,0.000,0.000
44,50243.429,0,0,0,0,0.000,0.000,0.000
45,50243.429,0,0,0,0,0.000,0.000,0.000
46,50243.429,0,0,0,0,0.000,0.000,0.000
47,50243.429,0,0,0,0,0.000,0.000,0.000
48,50243.429,0,0,0,0,0.000,0.000,0.000
49,50243.429,0,0,0,0,0.000,0.000,0.000
50,50243.429,0,0,0,0,0.000,0.000,0.000
51,50243.429,0,0,0,0,0.000,0.000,0.000
52,50243.429,0,0,0,0,0.000,0.000,0.000
53,50243.429,0,0,0,0,0.000,0.000,0.000
54,50243.429,0,0,0,0,0.000,0.000,0.000
55,50243.429,0,0,0,0,0.000,0.000,0.000
56,50243.429,0,0,0,0,0.000,0.000,0.000
57,50243.429,0,0,0,0,0.000,0.000,0.000
58,50243.429,0,0,0,0,0.000,0.000,0.000
59,50243.429,0,0,0,0,0.000,0.000,0.000
60,50243.429,0,0,0,0,0.000,0.000,0.000
61,50243.429,0,0,0,0,0.000,0.000,0.000
62,50243.429,0,0,0,0,0.000,0.000,0.000
63,50243.429,0,0,0,0,0.000,0.000,0.000
64,50243.429,0,0,0,0,0.000,0.000,0.000
65,50243.429,0,0,0,0,0.000,0.000,0.000
66,50243.429,0,0,0,0,0.000,0.000,0.000
67,50243.429,0,0,0,0,0.000,0.000,0.000
68,50243.429,0,0,0,0,0.000,0.000,0.000
69,50243.429,0,0,0,0,0.000,0.000,0.000
70,50243.429,0,0,0,0,0.000,0.000,0.000
71,50243.429,0,0,0,0,0.000,0.000,0.000
72,50243.429,0,0,0,0,0.000,0.000,0.000
73,50243.429,0,0,0,0,0.000,0.000,0.000
74,50243.429,0,0,0,0,0.000,0.000,0.000
75,50243.429,0,0,0,0,0.000,0.000,0.000
76,50243.429,0,0,0,0,0.000,0.000,0.000
77,50243.429,0,0,0,0,0.000,0.000,0.000
78,50243.429,0,0,0,0,0.000,0.000,0.000
79,50243.429,0,0,0,0,0.000,0.000,0.000
80,50243.429,0,0,0,0,0.000,0.000,0.000
81,50243.429,0,0,0,0,0.000,0.000,0.000
82,50243.429,0,0,0,0,0.000,0.000,0.000
83,50243.429,0,0,0,0,0.000,0.000,0.000
84,50243.429,0,0,0,0,0.000,0.000,0.000
85,50243.429,0,0,0,0,0.000,0.000,0.000
86,50243.429,0,0,0,0,0.000,0.000,0.000
87,50243.429,0,0,0,0,0.000,0.000,0.000
88,50243.429,0,0,0,0,0.000,0.000,0.000
89,50243.429,0,0,0,0,0.000,0.000,0.000
90,50243.429,0,0,0,0,0.000,0.000,0.000
91,50243.429,0,0,0,0,0.000,0.000,0.000
92,50243.429,0,0,0,0,0.000,0.000,0.000
93,50243.429,0,0,0,0,0.000,0.000,0.000
94,50243.429,0,0,0,0,0.000,0.000,0.000
95,50243.429,0,0,0,0,0.000,0.000,0.000
0,50243.909,0,0,0,0,0.000,0.000,0.000
1,50243.909,0,0,0,0,0.000,0.000,0.000
2,50243.909,0,0,0,0,0.000,0.000,0.000
3,50243.909,0,0,0,0,0.000,0.000,0.000
4,50243.909,0,0,0,0,0.000,0.000,0.000
5,50243.909,0,0,0,0,0.000,0.000,0.000
6,50243.909,0,0,0,0,0.000,0.000,0.000
7,50243.909,0,0,0,0,0.000,0.000,0.000
8,50243.909,0,0,0,0,0.000,0.000,0.000
9,50243.909,0,0,0,0,0.000,0.000,0.000
10,50243.909,0,0,0,0,0.000,0.000,0.000
11,50243.909,0,0,0,0,0.000,0.000,0.000
12,50243.909,0,0,0,0,0.000,0.000,0.000
13,50243.909,0,0,0,0,0.000,0.000,0.000
14,50243.909,0,0,0,0,0.000,0.000,0.000
15,50243.909,0,0,0,0,0.000,0.000,0.000
16,50243.909,0,0,0,0,0.000,0.000,0.000
17,50243.909,0,0,0,0,0.000,0.000,0.000
18,50243.909,0,0,0,0,0.000,0.000,0.000
19,50243.909,0,0,0,0,0.000,0.000,0.000
20,50243.909,0,0,0,0,0.000,0.000,0.000
21,50243.909,0,0,0,0,0.000,0.000,0.000
22,50243.909,0,0,0,0,0.000,0.000,0.000
23,50243.909,0,0,0,0,0.000,0.000,0.000
24,50243.909,0,0,0,0,0.000,0.000,0.000
25,50243.909,0,0,0,0,0.000,0.000,0.000
26,50243.909,0,0,0,0,0.000,0.000,0.000
27,50243.909,0,0,0,0,0.000,0.000,0.000
28,50243.909,0,0,0,0,0.000,0.000,0.000
29,50243.909,0,0,0,0,0.000,0.000,0.000
30,50243.909,0,0,0,0,0.000,0.000,0.000
31,50243.909,0,0,0,0,0.000,0.000,0.000
32,50243.909,0,0,0,0,0.000,0.000,0.000
33,50243.909,0,0,0,0,0.000,0.000,0.000
34,50243.909,0,0,0,0,0.000,0.000,0.000
35,50243.909,0,0,0,0,0.000,0.000,0.000
36,50243.909,0,0,0,0,0.000,0.000,0.000
37,50243.909,0,0,0,0,0.000,0.000,0.000
38,50243.909,0,0,0,0,0.000,0.000,0.000
39,50243.909,0,0,0,0,0.000,0.000,0.000
40,50243.909,0,0,0,0,0.000,0.000,0.000
41,50243.909,0,0,0,0,0.000,0.000,0.000
42,50243.909,0,0,0,0,0.000,0.000,0.000
43,50243.909,0,0,0,0,0.000,0.000,0.000
44,50243.909,0,0,0,0,0.000,0.000,0.000
45,50243.909,0,0,0,0,0.000,0.000,0.000
46,50243.909,0,0,0,0,0.000,0.000,0.000
47,50243.909,0,0,0,0,0.000,0.000,0.000
48,50243.909,0,0,0,0,0.000,0.000,0.000
49,50243.909,0,0,0,0,0.000,0.000,0.000
50,50243.909,0,0,0,0,0.000,0.000,0.000
51,50243.909,0,0,0,0,0.000,0.000,0.000
52,50243.909,0,0,0,0,0.000,0.000,0.000
53,50243.909,0,0,0,0,0.000,0.000,0.000
54,50243.909,0,0,0,0,0.000,0.000,0.000
55,50243.909,0,0,0,0,0.000,0.000,0.000
56,50243.909,0,0,0,0,0.000,0.000,0.000
57,50243.909,0,0,0,0,0.000,0.000,0.000
58,50243.909,0,0,0,0,0.000,0.000,0.000
59,50243.909,0,0,0,0,0.000,0.000,0.000
60,50243.909,0,0,0,0,0.000,0.000,0.000
61,50243.909,0,0,0,0,0.000,0.000,0.000
62,50243.909,0,0,0,0,0.000,0.000,0.000
63,50243.909,0,0,0,0,0.000,0.000,0.000
64,50243.909,0,0,0,0,0.000,0.000,0.000
65,50243.909,0,0,0,0,0.000,0.000,0.000
66,50243.909,0,0,0,0,0.000,0.000,0.000
67,50243.909,0,0,0,0,0.000,0.000,0.000
68,50243.909,0,0,0,0,0.000,0.000,0.000
69,50243.909,0,0,0,0,0.000,0.000,0.000
70,50243.909,0,0,0,0,0.000,0.000,0.000
71,50243.909,0,0,0,0,0.000,0.000,0.000
72,50243.909,0,0,0,0,0.000,0.000,0.000
73,50243.909,0,0,0,0,0.000,0.000,0.000
74,50243.909,0,0,0,0,0.000,0.000,0.000
75,50243.909,0,0,0,0,0.000,0.000,0.000
76,50243.909,0,0,0,0,0.000,0.000,0.000
77,50243.909,0,0,0,0,0.000,0.000,0.000
78,50243.909,0,0,0,0,0.000,0.000,0.000
79,50243.909,0,0,0,0,0.000,0.000,0.000
80,50243.909,0,0,0,0,0.000,0.000,0.000
81,50243.909,0,0,0,0,0.000,0.000,0.000
82,50243.909,0,0,0,0,0.000,0.000,0.000
83,50243.909,0,0,0,0,0.000,0.000,0.000
84,50243.909,0,0,0,0,0.000,0.000,0.000
85,50243.909,0,0,0,0,0.000,0.000,0.000
86,50243.909,0,0,0,0,0.000,0.000,0.000
87,50243.909,0,0,0,0,0.000,0.000,0.000
88,50243.909,0,0,0,0,0.000,0.000,0.000
89,50243.909,0,0,0,0,0.000,0.000,0.000
90,50243.909,0,0,0,0,0.000,0.000,0.000
91,50243.909,0,0,0,0,0.000,0.000,0.000
92,50243.909,0,0,0,0,0.000,0.000,0.000
93,50243.909,0,0,0,0,0.000,0.000,0.000
94,50243.909,0,0,0,0,0.000,0.000,0.000
95,50243.909,0,0,0,0,0.000,0.000,0.000
0,50244.389,0,0,0,0,0.000,0.000,0.000
1,50244.389,0,0,0,0,0.000,0.000,0.000
2,50244.389,0,0,0,0,0.000,0.000,0.000
3,50244.389,0,0,0,0,0.000,0.000,0.000
4,50244.389,0,0,0,0,0.000,0.000,0.000
5,50244.389,0,0,0,0,0.000,0.000,0.000
6,50244.389,0,0,0,0,0.000,0.000,0.000
7,50244.389,0,0,0,0,0.000,0.000,0.000
8,50244.389,0,0,0,0,0.000,0.000,0.000
9,50244.389,0,0,0,0,0.000,0.000,0.000
10,50244.389,0,0,0,0,0.000,0.000,0.000
11,50244.389,0,0,0,0,0.000,0.000,0.000
12,50244.389,0,0,0,0,0.000,0.000,0.000
13,50244.389,0,0,0,0,0.000,0.000,0.000
14,50244.389,0,0,0,0,0.000,0.000,0.000
15,50244.389,0,0,0,0,0.000,0.000,0.000
16,50244.389,0,0,0,0,0.000,0.000,0.000
17,50244.389,0,0,0,0,0.000,0.000,0.000
18,50244.389,0,0,0,0,0.000,0.000,0.000
19,50244.389,0,0,0,0,0.000,0.000,0.000
20,50244.389,0,0,0,0,0.000,0.000,0.000
21,50244.389,0,0,0,0,0.000,0.000,0.000
22,50244.389,0,0,0,0,0.000,0.000,0.000
23,50244.389,0,0,0,0,0.000,0.000,0.000
24,50244.389,0,0,0,0,0.000,0.000,0.000
25,50244.389,0,0,0,0,0.000,0.000,0.000
26,50244.389,0,0,0,0,0.000,0.000,0.000
27,50244.389,0,0,0,0,0.000,0.000,0.000
28,50244.389,0,0,0,0,0.000,0.000,0.000
29,50244.389,0,0,0,0,0.000,0.000,0.000
30,50244.389,0,0,0,0,0.000,0.000,0.000
31,50244.389,0,0,0,0,0.000,0.000,0.000
32,50244.389,0,0,0,0,0.000,0.000,0.000
33,50244.389,0,0,0,0,0.000,0.000,0.000
34,50244.389,0,0,0,0,0.000,0.000,0.000
35,50244.389,0,0,0,0,0.000,0.000,0.000
36,50244.389,0,0,0,0,0.000,0.000,0.000
37,50244.389,0,0,0,0,0.000,0.000,0.000
38,50244.389,0,0,0,0,0.000,0.000,0.000
39,50244.389,0,0,0,0,0.000,0.000,0.000
40,50244.389,0,0,0,0,0.000,0.000,0.000
41,50244.389,0,0,0,0,0.000,0.000,0.000
42,50244.389,0,0,0,0,0.000,0.000,0.000
43,50244.389,0,0,0,0,0.000,0.000,0.000
44,50244.389,0,0,0,0,0.000,0.000,0.000
45,50244.389,0,0,0,0,0.000,0.000,0.000
46,50244.389,0,0,0,0,0.000,0.000,0.000
47,50244.389,0,0,0,0,0.000,0.000,0.000
48,50244.389,0,0,0,0,0.000,0.000,0.000
49,50244.389,0,0,0,0,0.000,0.000,0.000
50,50244.389,0,0,0,0,0.000,0.000,0.000
51,50244.389,0,0,0,0,0.000,0.000,0.000
52,50244.389,0,0,0,0,0.000,0.000,0.000
53,50244.389,0,0,0,0,0.000,0.000,0.000
54,50244.389,0,0,0,0,0.000,0.000,0.000
55,50244.389,0,0,0,0,0.000,0.000,0.000
56,50244.389,0,0,0,0,0.000,0.000,0.000
57,50244.389,0,0,0,0,0.000,0.000,0.000
58,50244.389,0,0,0,0,0.000,0.000,0.000
59,50244.389,0,0,0,0,0.000,0.000,0.000
60,50244.389,0,0,0,0,0.000,0.000,0.000
61,50244.389,0,0,0,0,0.000,0.000,0.000
62,50244.389,0,0,0,0,0.000,0.000,0.000
63,50244.389,0,0,0,0,0.000,0.000,0.000
64,50244.389,0,0,0,0,0.000,0.000,0.000
65,50244.389,0,0,0,0,0.000,0.000,0.000
66,50244.389,0,0,0,0,0.000,0.000,0.000
67,50244.389,0,0,0,0,0.000,0.000,0.000
68,50244.389,0,0,0,0,0.000,0.000,0.000
69,50244.389,0,0,0,0,0.000,0.000,0.000
70,50244.389,0,0,0,0,0.000,0.000,0.000
71,50244.389,0,0,0,0,0.000,0.000,0.000
72,50244.389,0,0,0,0,0.000,0.000,0.000
73,50244.389,0,0,0,0,0.000,0.000,0.000
74,50244.389,0,0,0,0,0.000,0.000,0.000
75,50244.389,0,0,0,0,0.000,0.000,0.000
76,50244.389,0,0,0,0,0.000,0.000,0.000
77,50244.389,0,0,0,0,0.000,0.000,0.000
78,50244.389,0,0,0,0,0.000,0.000,0.000
79,50244.389,0,0,0,0,0.000,0.000,0.000
80,50244.389,0,0,0,0,0.000,0.000,0.000
81,50244.389,0,0,0,0,0.000,0.000,0.000
82,50244.389,0,0,0,0,0.000,0.000,0.000
83,50244.389,0,0,0,0,0.000,0.000,0.000
84,50244.389,0,0,0,0,0.000,0.000,0.000
85,50244.389,0,0,0,0,0.000,0.000,0.000
86,50244.389,0,0,0,0,0.000,0.000,0.000
87,50244.389,0,0,0,0,0.000,0.000,0.000
88,50244.389,0,0,0,0,0.000,0.000,0.000
89,50244.389,0,0,0,0,0.000,0.000,0.000
90,50244.389,0,0,0,0,0.000,0.000,0.000
91,50244.389,0,0,0,0,0.000,0.000,0.000
92,50244.389,0,0,0,0,0.000,0.000,0.000
93,50244.389,0,0,0,0,0.000,0.000,0.000
94,50244.389,0,0,0,0,0.000,0.000,0.000
95,50244.389,0,0,0,0,0.000,0.000,0.000
0,50244.869,0,0,0,0,0.000,0.000,0.000
1,50244.869,0,0,0,0,0.000,0.000,0.000
2,50244.869,0,0,0,0,0.000,0.000,0.000
3,50244.869,0,0,0,0,0.000,0.000,0.000
4,50244.869,0,0,0,0,0.000,0.000,0.000
5,50244.869,0,0,0,0,0.000,0.000,0.000
6,50244.869,0,0,0,0,0.000,0.000,0.000
7,50244.869,0,0,0,0,0.000,0.000,0.000
8,50244.869,0,0,0,0,0.000,0.000,0.000
9,50244.869,0,0,0,0,0.000,0.000,0.000
10,50244.869,0,0,0,0,0.000,0.000,0.000
11,50244.869,0,0,0,0,0.000,0.000,0.000
12,50244.869,0,0,0,0,0.000,0.000,0.000
13,50244.869,0,0,0,0,0.000,0.000,0.000
14,50244.869,0,0,0,0,0.000,0.000,0.000
15,50244.869,0,0,0,0,0.000,0.000,0.000
16,50244.869,0,0,0,0,0.000,0.000,0.000
17,50244.869,0,0,0,0,0.000,0.000,0.000
18,50244.869,0,0,0,0,0.000,0.000,0.000
19,50244.869,0,0,0,0,0.000,0.000,0.000
20,50244.869,0,0,0,0,0.000,0.000,0.000
21,50244.869,0,0,0,0,0.000,0.000,0.000
22,50244.869,0,0,0,0,0.000,0.000,0.000
23,50244.869,0,0,0,0,0.000,0.000,0.000
24,50244.869,0,0,0,0,0.000,0.000,0.000
25,50244.869,0,0,0,0,0.000,0.000,0.000
26,50244.869,0,0,0,0,0.000,0.000,0.000
27,50244.869,0,0,0,0,0.000,0.000,0.000
28,50244.869,0,0,0,0,0.000,0.000,0.000
29,50244.869,0,0,0,0,0.000,0.000,0.000
30,50244.869,0,0,0,0,0.000,0.000,0.000
31,50244.869,0,0,0,0,0.000,0.000,0.000
32,50244.869,0,0,0,0,0.000,0.000,0.000
33,50244.869,0,0,0,0,0.000,0.000,0.000
34,50244.869,0,0,0,0,0.000,0.000,0.000
35,50244.869,0,0,0,0,0.000,0.000,0.000
36,50244.869,0,0,0,0,0.000,0.000,0.000
37,50244.869,0,0,0,0,0.000,0.000,0.000
38,50244.869,0,0,0,0,0.000,0.000,0.000
39,50244.869,0,0,0,0,0.000,0.000,0.000
